,Currency,DailyHigh,DailyHighDate,DailyHighTime,DailyLow,DailyLowDate,DailyLowTime,DailyOpen,DailyOpenDate,DailyOpenTime,LastSale,LastSaleDate,LastSaleSize,LastSaleTime,LastYearClose,LastYearCloseDate,PriceSource,PriceUsedForCalculations,PriceUsedForCalculationsDate,PriceUsedForCalculationsTime,ShortName,Symbol,YearlyHigh,YearlyHighDate,YearlyLow,YearlyLowDate,YieldToMaturity,Valoren
31280783,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase 12 % Auto Callable Reverse Exchangeable Notes 2016-3.5.17 Lkd to Shs of United Rentals Ser E,JPM4331895,0.0,,0.0,,0.0,31280783
31297459,USD,100.89,10/3/2016,12:03:11 PM,100.89,10/3/2016,12:03:11 PM,100.89,10/3/2016,12:03:11 PM,100.89,10/3/2016,250000,5:20:41 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Enhanced Participation Notes 2016-1.2.18 Lkd to Basket of Indices Series E,JPM4332214,100.89,10/3/2016,100.89,10/3/2016,0.0,31297459
31297592,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-23.2.17 Lkd to Shs of Bank of America Ser EVar Rt,JPM4332202,0.0,,0.0,,0.0,31297592
31310768,USD,98.0,1/29/2016,10:51:06 AM,98.0,1/29/2016,10:51:06 AM,98.0,1/29/2016,10:51:06 AM,98.0,1/29/2016,100000,5:20:47 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Contingent Interest Notes 2016-2.2.22 Lkd to Basket of Indices Series E Var Rt,JPM4331356,98.0,1/29/2016,98.0,1/29/2016,0.0,31310768
31311911,USD,94.0,5/2/2016,2:10:00 PM,92.0,5/2/2016,2:10:00 PM,92.0,5/2/2016,2:10:00 PM,94.0,5/2/2016,25000,5:20:44 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2016-29.1.31 Lkd to S&P 500 Index Series E Var Rt,JPM4331566,100.0,1/27/2016,92.0,5/2/2016,0.0,31311911
31330804,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Contingent Interest Notes 2016-9.8.19 Lkd to Basket Series E Var Rt,JPM4332776,0.0,,0.0,,0.0,31330804
31331233,USD,10.5,11/7/2016,12:55:58 PM,10.5,11/7/2016,12:55:58 PM,10.5,11/7/2016,12:55:58 PM,10.5,11/7/2016,0,5:20:45 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Jump Securities 2016-1.2.18 Lkd to iShs MSCI Japan ETF Series E,JPM4332219,10.5,11/7/2016,9.8,5/17/2016,0.0,31331233
31334366,USD,11.23,9/9/2016,1:00:47 PM,11.23,9/9/2016,1:00:47 PM,11.23,9/9/2016,1:00:47 PM,11.23,9/9/2016,0,5:20:51 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Performance Leveraged Upside Securities 2016-3.5.17 Lkd to Russell 2000 Index Series E,JPM4332220,11.35,9/8/2016,10.35,5/4/2016,0.0,31334366
31350600,USD,9.87,10/7/2016,9:36:14 AM,9.87,10/7/2016,9:36:14 AM,9.87,10/7/2016,9:36:14 AM,9.87,10/7/2016,0,5:20:43 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Contingent Income Callable Securities 2016-3.2.26 Lkd to S&P 500 Index Series E Var Rt,JPM4332218,9.88,7/20/2016,9.72,8/9/2016,0.0,31350600
31356546,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Notes 2016-7.2.18 Lkd to EURO STOXX 50 Index Series E,JPM4332779,0.0,,0.0,,0.0,31356546
31362289,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Dual Directional Buffered Equity Notes 2016-10.2.21 Lkd to Shs of Energy Select Sector SPDR Ser E,JPM4333659,0.0,,0.0,,0.0,31362289
31362304,USD,107.64,8/16/2016,10:39:50 AM,107.14,8/16/2016,10:39:50 AM,107.14,8/16/2016,10:39:50 AM,107.14,8/16/2016,15000,5:20:48 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-24.2.20 Lkd to Basket of Indices Series E,JPM4333087,107.81,8/12/2016,106.88,8/10/2016,0.0,31362304
31383320,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Contingent Buffered Return Enhanced Notes 2016-4.8.17 Lkd to Basket Series E,JPM4332817,0.0,,0.0,,0.0,31383320
31383415,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Reverse Exchangeable Notes 2016-21.2.17 Lkd to Shs of Amazon.com Series E,JPM4334738,0.0,,0.0,,0.0,31383415
31383420,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Reverse Exchangeable Notes 2016-21.2.17 Lkd to Shs of Apple Series E,JPM4334737,0.0,,0.0,,0.0,31383420
31383421,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Reverse Exchangeable Notes 2016-21.2.17 Lkd to Shs of Facebook Series E,JPM4334739,0.0,,0.0,,0.0,31383421
31391568,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-19.2.21 Lkd to Basket Series E Var Rt,JPM4336046,0.0,,0.0,,0.0,31391568
31391571,USD,102.45,4/8/2016,9:55:02 AM,102.45,4/8/2016,9:55:02 AM,102.45,4/8/2016,9:55:02 AM,102.45,4/8/2016,10000,5:20:34 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-28.2.18 Lkd to Russell 2000 Index Series E,JPM4337702,102.45,4/8/2016,98.657,2/29/2016,0.0,31391571
31391572,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-28.2.18 Lkd to iShares MSCI EAFE ETF SeriesE,JPM4337703,0.0,,0.0,,0.0,31391572
31391574,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-28.2.18 Lkd to iShares MSCI Emrgng Mrkts ETF Ser E,JPM4337704,0.0,,0.0,,0.0,31391574
31391575,USD,102.79,5/17/2016,3:00:04 PM,102.79,5/17/2016,3:00:04 PM,102.79,5/17/2016,3:00:04 PM,102.79,5/17/2016,9000,5:20:44 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-28.2.18 Lkd to S&P 500 Index Series E,JPM4337705,102.79,5/17/2016,97.0,4/7/2016,0.0,31391575
31391577,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-28.2.18 Lkd to EURO STOXX 50 Index Series E,JPM4337708,0.0,,0.0,,0.0,31391577
31391633,USD,105.23,10/12/2016,2:52:00 PM,104.23,10/12/2016,3:00:00 PM,105.23,10/12/2016,2:52:00 PM,104.23,10/12/2016,1000,5:20:43 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Buffered Return Enhanced Notes 2016-28.2.20 Lkd to S&P 500 Index Series E,JPM4337711,105.26,9/21/2016,100.0,2/24/2016,0.0,31391633
31391635,USD,100.0,2/24/2016,4:31:59 PM,100.0,2/24/2016,4:31:59 PM,100.0,2/24/2016,4:31:59 PM,100.0,2/24/2016,50000,5:20:33 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Buffered Return Enhanced Notes 2016-28.2.20 Lkd to EURO STOXX 50 Index Series E,JPM4337713,100.0,2/24/2016,100.0,2/24/2016,0.0,31391635
31391739,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-28.2.19 Lkd to Basket of Indices Series E,JPM4337715,0.0,,0.0,,0.0,31391739
31391741,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-27.2.20 Lkd to Basket of Indices Series E,JPM4337726,0.0,,0.0,,0.0,31391741
31391745,USD,100.0,2/19/2016,1:54:21 PM,97.5,2/19/2016,1:54:21 PM,100.0,2/19/2016,1:54:21 PM,97.5,2/19/2016,40000,5:20:36 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-20.2.20 Lkd to S&P GSCI Crude Oil Index Ser E Var Rt,JPM4336311,100.0,2/19/2016,97.5,2/19/2016,0.0,31391745
31391754,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Dual Directional Contingent Buffered Return Notes 2016-28.2.20 Lkd to S&P 500 Index Series E,JPM4337695,0.0,,0.0,,0.0,31391754
31391757,USD,100.0,2/24/2016,4:36:35 PM,97.25,2/24/2016,4:36:35 PM,97.25,2/24/2016,4:36:35 PM,100.0,2/24/2016,50000,5:20:30 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Dual Directional Contingent Buffered Return Notes 2016-26.2.21 Lkd to S&P 500 Index Series E,JPM4337697,100.0,2/24/2016,97.25,2/24/2016,0.0,31391757
31391761,USD,109.63,9/9/2016,3:24:15 PM,109.53,9/9/2016,3:24:48 PM,109.63,9/9/2016,3:24:15 PM,109.53,9/9/2016,30000,5:20:51 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Dual Directional Contingent Buffered Return Enhanced Notes 2016-28.2.19 Lkd to Basket Series E,JPM4337698,111.46,8/17/2016,96.0,8/17/2016,0.0,31391761
31391766,USD,106.65,8/11/2016,1:04:46 PM,106.55,8/11/2016,1:05:49 PM,106.65,8/11/2016,1:04:46 PM,106.55,8/11/2016,10000,5:20:49 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Dual Directional Contingent Buffered Return Enhanced Notes 2016-28.2.20 Lkd to Basket Series E,JPM4337699,106.65,8/11/2016,106.55,8/11/2016,0.0,31391766
31391866,USD,105.02,10/12/2016,2:52:00 PM,104.0,10/12/2016,3:00:00 PM,105.02,10/12/2016,2:52:00 PM,104.0,10/12/2016,1000,5:20:43 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Dual Directional Notes 2016-26.2.21 Lkd to S&P 500 Index Series E,JPM4337701,105.61,9/27/2016,104.0,10/12/2016,0.0,31391866
31402363,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase 8 % Medium Term Notes 2016-9.2.17 Lkd to 10-Year USD ICE Swap Rate Ser E,JPM4332993,0.0,,0.0,,0.0,31402363
31402422,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Dual Directional Contingent Buffered Notes 2016-9.8.17 Lkd to EURO STOXX 50 Index Series E,JPM4333069,0.0,,0.0,,0.0,31402422
31418782,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-8.2.18 Lkd to Basket of Indices Series E,JPM4333346,0.0,,0.0,,0.0,31418782
31434063,USD,10.0,11/2/2016,10:34:44 AM,9.965,11/2/2016,10:34:44 AM,10.0,11/2/2016,10:34:44 AM,9.965,11/2/2016,0,5:20:48 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Securities 2016-11.2.26 Lkd to Basket of Indices Series E Var Rt,JPM4333656,10.0,11/2/2016,9.65,2/10/2016,0.0,31434063
31452493,USD,111.55,8/17/2016,10:07:05 AM,110.3,8/17/2016,10:10:28 AM,110.3,8/17/2016,10:10:28 AM,110.3,8/17/2016,9000,5:20:45 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Buffered Return Enhanced Notes 2016-13.2.19 Lkd to Basket of Indices Series E,JPM4334380,111.55,8/17/2016,106.9,4/25/2016,0.0,31452493
31470921,USD,100.0,2/10/2016,9:09:00 AM,100.0,2/10/2016,9:09:00 AM,100.0,2/10/2016,9:09:00 AM,100.0,2/10/2016,500000,9:09:00 AM,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2016-12.2.21 Lkd to Russell 2000 Index Series E Var Rt,JPM4334765,0.0,,0.0,,0.0,31470921
31470942,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Contingent Buffered Return Enhanced Notes 2016-13.2.19 Lkd to EURO STOXX 50 Index Series E,JPM4334776,0.0,,0.0,,0.0,31470942
31470962,USD,10.0,6/29/2016,10:44:09 AM,10.0,6/29/2016,10:44:09 AM,10.0,6/29/2016,10:44:09 AM,10.0,6/29/2016,0,5:20:46 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Buffered Performance Leveraged Upside Securities 2016-15.2.19 Lkd to EURO STOXX 50 Index Series E,JPM4334789,10.0,6/29/2016,10.0,6/29/2016,0.0,31470962
31471098,USD,11.65,9/21/2016,3:40:58 PM,11.462,9/21/2016,9:49:50 AM,11.49,9/21/2016,9:49:50 AM,11.621,9/21/2016,0,5:20:35 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Performance Securities 2016-26.2.21 Lkd to Energy Select Sector SPDR Fund Series E,JPM4338045,12.3,6/8/2016,11.052,4/13/2016,0.0,31471098
31471120,USD,12.0,9/26/2016,3:03:12 PM,12.0,9/26/2016,3:03:12 PM,12.0,9/26/2016,3:03:12 PM,12.0,9/26/2016,0,5:20:38 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Performance Securities 2016-26.2.21 Lkd to Energy Select Sector SPDR Fund Ser E,JPM4338046,12.0,9/26/2016,11.86,9/14/2016,0.0,31471120
31517547,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Dual Directional Contingent Buffered Notes 2016-1.3.17 Lkd to S&P 500 Index Series E,JPM4335568,0.0,,0.0,,0.0,31517547
31544736,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-15.2.18 Lkd to Basket Series E,JPM4335749,0.0,,0.0,,0.0,31544736
31547252,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-15.2.18 Lkd to S&P GSCI Crude Oil Index ER Series E,JPM4335779,0.0,,0.0,,0.0,31547252
31547549,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Enhanced Participation Notes 2016-5.10.17 Lkd to Basket of Indices Series E,JPM4335842,0.0,,0.0,,0.0,31547549
31547550,USD,112.76,8/23/2016,10:41:44 AM,112.76,8/23/2016,10:41:44 AM,112.76,8/23/2016,10:41:44 AM,112.76,8/23/2016,200000,5:20:39 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Medium Term Notes 2016-15.2.19 Lkd to SPDR S&P O&G Exp & Prod ETF Series E,JPM4335846,112.76,8/23/2016,112.76,8/23/2016,0.0,31547550
31562113,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Dual Directional Contingent Buffered Notes 2016-1.3.17 Lkd to S&P 500 Index Series E,JPM4336024,0.0,,0.0,,0.0,31562113
31562121,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Return Notes 2016-27.12.18 Lkd to Erpn Dvdnd Futures 2018 (USD) Idx Ser E,JPM4336022,0.0,,0.0,,0.0,31562121
31562548,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Contingent Buffered Equity Notes 2016-16.8.17 Lkd to S&P 500 Index Series E,JPM4336071,0.0,,0.0,,0.0,31562548
31562914,USD,108.0518,10/26/2016,10:37:52 AM,108.0518,10/26/2016,10:37:52 AM,108.0518,10/26/2016,10:37:52 AM,108.0518,10/26/2016,2000,5:20:49 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Enhanced Participation Notes 2016-22.8.17 Lkd to Basket of Indices Series E,JPM4336400,108.0518,10/26/2016,103.63,6/1/2016,0.0,31562914
31562952,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Dual Directional Contingent Buffered Notes 2016-1.3.17 Lkd to EURO STOXX 50 Index Series E,JPM4336023,0.0,,0.0,,0.0,31562952
31563546,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase 7 1/4 % Yield Notes 2016-28.2.17 Lkd to 10-Year USD ICE Swap Rate Series E,JPM4336418,0.0,,0.0,,0.0,31563546
31612457,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-4.1.18 Lkd to S&P 500 Index Series E,JPM4336310,0.0,,0.0,,0.0,31612457
31642402,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Autocallable Contingent Buffered Return EnhancedNotes 2016-22.2.19 Lkd to Basket of Shs Series E,JPM4336604,0.0,,0.0,,0.0,31642402
31643199,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-22.2.19 Lkd to SPDR S&P OilGs Expl&Prod ETFSeries E,JPM4336624,0.0,,0.0,,0.0,31643199
31644134,USD,100.0,2/19/2016,1:51:20 PM,100.0,2/19/2016,1:51:20 PM,100.0,2/19/2016,1:51:20 PM,100.0,2/19/2016,100000,5:20:38 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-20.2.20 Lkd to S&P GSCI Crude Oil Indx ER Ser E Var Rt,JPM4336670,100.0,2/19/2016,100.0,2/19/2016,0.0,31644134
31644137,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Contingent Buffered Equity Notes 2016-22.8.17 Lkd to S&P 500 Index Series E,JPM4336687,0.0,,0.0,,0.0,31644137
31644607,USD,106.53,7/20/2016,10:18:44 AM,106.53,7/20/2016,10:18:44 AM,106.53,7/20/2016,10:18:44 AM,106.53,7/20/2016,50000,5:20:40 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Review Notes 2016-22.2.19 Lkd to S&P 500 Index Series E,JPM4337325,106.53,7/20/2016,106.53,7/20/2016,0.0,31644607
31644949,USD,109.67,9/8/2016,11:11:47 AM,109.67,9/8/2016,11:11:47 AM,109.67,9/8/2016,11:11:47 AM,109.67,9/8/2016,75000,5:20:42 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Return Enhanced Notes 2016-8.3.17 Lkd to MSCI Europe Index Series E,JPM4337084,109.67,9/8/2016,106.3,7/26/2016,0.0,31644949
31644976,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Return Notes 2016-27.12.18 Lkd to Europ Dvd Ftrs 2018 (USD)  Idx Ser E,JPM4337082,0.0,,0.0,,0.0,31644976
31659638,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Notes 2016-22.2.19 Lkd to Basket Series E,JPM4336966,0.0,,0.0,,0.0,31659638
31659710,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Securities 2016-25.2.19 Lkd to Basket of Indices Series E Var Rt,JPM4336997,0.0,,0.0,,0.0,31659710
31674140,USD,103.5,10/25/2016,1:45:00 PM,103.25,10/25/2016,1:52:00 PM,103.5,10/25/2016,1:45:00 PM,103.25,10/25/2016,200000,5:20:47 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-20.2.19 Lkd to S&P GSCI Crude Oil Idx ER Ser E Var Rt,JPM4337328,103.5,10/25/2016,103.25,10/25/2016,0.0,31674140
31674170,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Callable Contingent Yield Notes 2016-27.8.18 Lkd to Basket of Indices Series E Var Rt,JPM4337365,0.0,,0.0,,0.0,31674170
31674180,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Nts 2016-22.8.19 Lkd to Bskt of Indices Ser E Tran 316,JPM4337379,0.0,,0.0,,0.0,31674180
31697628,USD,100.0,2/24/2016,4:00:00 PM,97.25,2/24/2016,4:00:00 PM,97.25,2/24/2016,4:00:00 PM,97.25,2/24/2016,75000,5:20:33 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Contingent Interest Notes 2016-26.2.21 Lkd to Basket of Indices Series E Var Rt,JPM4337727,100.0,2/24/2016,97.25,2/24/2016,0.0,31697628
31697642,USD,93.36,9/1/2016,4:47:44 PM,93.36,9/1/2016,4:47:44 PM,93.36,9/1/2016,4:47:44 PM,93.36,9/1/2016,2000,5:20:36 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2016-26.2.21 Lkd USD ICE Swap Rates&Russell 2000 Idx E VarRt,JPM4337733,102.05,2/23/2016,93.36,9/1/2016,0.0,31697642
31710570,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Return Optimization Securities 2016-27.4.17 Lkd to MSCI EAFE Index Series E,JPM4338047,0.0,,0.0,,0.0,31710570
31710898,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Digital Equity Notes 2016-28.3.17 Lkd to MSCI Europe Index Series E,JPM4338050,0.0,,0.0,,0.0,31710898
31710903,USD,103.83,6/6/2016,9:42:47 AM,103.83,6/6/2016,9:42:47 AM,103.83,6/6/2016,9:42:47 AM,103.83,6/6/2016,4000,5:20:54 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Enhanced Participation Notes 2016-27.7.17 Lkd to Basket Indices Series E,JPM4338051,103.83,6/6/2016,103.83,6/6/2016,0.0,31710903
31710909,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Trigger Step Performance Securities 2016-28.2.20 Lkd to S&P 500 Index Series E,JPM4338044,0.0,,0.0,,0.0,31710909
31725434,USD,97.0,2/29/2016,4:00:00 PM,96.65,2/29/2016,11:41:40 AM,96.65,2/29/2016,11:41:40 AM,97.0,2/29/2016,16000,5:20:40 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2016-27.2.26 Lkd to Basket of Indices Series E Var Rt,JPM4339067,100.0,2/24/2016,96.65,2/29/2016,0.0,31725434
31725446,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2016-26.2.21 Lkd to Basket of Indices Series E,JPM4339137,0.0,,0.0,,0.0,31725446
31725447,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2016-1.3.18 Lkd to Basket of Indices Series E,JPM4339154,0.0,,0.0,,0.0,31725447
31726823,USD,10.35,6/8/2016,2:27:00 PM,10.35,6/8/2016,2:27:00 PM,10.35,6/8/2016,2:27:00 PM,10.35,6/8/2016,0,5:20:51 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Buffered Return Optimization Securities 2016-30.6.17 Lkd to Basket Series E,JPM4339248,10.35,6/8/2016,10.09,3/29/2016,0.0,31726823
31726890,USD,97.25,4/5/2016,10:45:45 AM,96.0,4/5/2016,11:27:29 AM,97.25,4/5/2016,10:45:45 AM,96.0,4/5/2016,150000,5:20:32 PM,0.0,,FINRA,0.0,,,JPMorgan Chase High/Low Yield Notes 2016-1.3.22 Lkd to Russell 2000 Index Series E,JPM4338918,97.25,4/5/2016,96.0,4/5/2016,0.0,31726890
31726899,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Dual Directional Contingent Buffered Return Enhanced Notes 2016-26.2.21 Lkd to Basket of Indices Series E,JPM4339068,0.0,,0.0,,0.0,31726899
31730857,USD,10.58,11/10/2016,11:33:47 AM,10.58,11/10/2016,11:33:47 AM,10.58,11/10/2016,11:33:47 AM,10.58,11/10/2016,0,5:20:39 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Performance Leveraged Upside Securities 2016-1.6.17 Lkd to EURO STOXX 50 Index Ser E,JPM4340351,10.81,10/24/2016,9.6,6/29/2016,0.0,31730857
31735991,USD,103.86,8/4/2016,10:49:00 AM,103.86,8/4/2016,10:49:00 AM,103.86,8/4/2016,10:49:00 AM,103.86,8/4/2016,1000000,5:20:35 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Capped Return Enhanced Notes 2016-15.3.17 Lkd to MSCI Europe Index Series E,JPM4340049,103.86,8/4/2016,99.69,6/13/2016,0.0,31735991
31760965,USD,9.88,7/26/2016,10:03:59 AM,9.88,7/26/2016,10:03:59 AM,9.88,7/26/2016,10:03:59 AM,9.88,7/26/2016,0,5:20:52 PM,0.0,,FINRA,0.0,,,JPMorgan Chase Auto-Callable Securities 2016-3.3.21 Lkd to EURO STOXX 50 Index Series E,JPM4340446,9.88,7/26/2016,9.65,5/3/2016,0.0,31760965
31763365,USD,100.65,5/26/2016,3:48:37 PM,100.65,5/26/2016,3:48:37 PM,100.65,5/26/2016,3:48:37 PM,100.65,5/26/2016,13000,5:20:53 PM,0.0,,FINRA,0.0,,,JPMorgan Chase 9 1/2 % Auto Callable Yield Notes 2016-8.9.17 Lkd to Basket of Indices Series E,JPM4340918,100.65,5/26/2016,100.65,5/26/2016,0.0,31763365
31763792,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2016-5.3.21 Lkd to Basket of Indices Series E,JPM4340638,0.0,,0.0,,0.0,31763792
31773573,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Reverse Convertible 2016-23.03.20 (Exp.18.03.20) on Indices,JPM4341359,0.0,,0.0,,0.0,31773573
31773676,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase Underlying Tracker 2016-21.03.19 (Exp.18.03.19) on S&P 500,JPM4341078,0.0,,0.0,,0.0,31773676
31792291,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,JPMorgan Chase 8 1/2 % Reverse Convertible 2016-10.03.17 (Exp.07.03.17) on U.S. Dollar ICE Swap Rate,JPM4341573,0.0,,0.0,,0.0,31792291
